form,environ,age_group,scale,raw,t_score,percentile,min_age,max_age,interp_range
Toddler,Home,21-30 months,ST,102,62,88,21,30,Moderate Difficulties
Toddler,Home,21-30 months,ST,101,62,88,21,30,Moderate Difficulties
Toddler,Home,21-30 months,ST,100,61,86,21,30,Moderate Difficulties
Toddler,Home,21-30 months,ST,99,61,86,21,30,Moderate Difficulties
Toddler,Home,21-30 months,ST,98,60,84,21,30,Moderate Difficulties
Toddler,Home,21-30 months,ST,97,59,82,21,30,Typical
Toddler,Home,21-30 months,ST,96,59,82,21,30,Typical
Toddler,Home,21-30 months,ST,95,58,79,21,30,Typical
Toddler,Home,21-30 months,ST,94,57,76,21,30,Typical
Toddler,Home,21-30 months,ST,93,57,76,21,30,Typical
Toddler,Home,21-30 months,ST,92,56,73,21,30,Typical
Toddler,Home,21-30 months,ST,91,55,69,21,30,Typical
Toddler,Home,21-30 months,ST,90,55,69,21,30,Typical
Toddler,Home,21-30 months,ST,89,54,66,21,30,Typical
Toddler,Home,21-30 months,ST,88,53,62,21,30,Typical
Toddler,Home,21-30 months,ST,87,53,62,21,30,Typical
Toddler,Home,21-30 months,ST,86,52,58,21,30,Typical
Toddler,Home,21-30 months,ST,85,51,54,21,30,Typical
Toddler,Home,21-30 months,ST,84,51,54,21,30,Typical
Toddler,Home,21-30 months,ST,83,50,50,21,30,Typical
Toddler,Home,21-30 months,ST,82,49,46,21,30,Typical
Toddler,Home,21-30 months,ST,81,48,42,21,30,Typical
Toddler,Home,21-30 months,ST,80,48,42,21,30,Typical
Toddler,Home,21-30 months,ST,79,47,38,21,30,Typical
Toddler,Home,21-30 months,ST,78,46,34,21,30,Typical
Toddler,Home,21-30 months,ST,77,45,31,21,30,Typical
Toddler,Home,21-30 months,ST,76,44,27,21,30,Typical
Toddler,Home,21-30 months,ST,75,44,27,21,30,Typical
Toddler,Home,21-30 months,ST,74,43,24,21,30,Typical
Toddler,Home,21-30 months,ST,73,42,21,21,30,Typical
Toddler,Home,21-30 months,ST,72,41,18,21,30,Typical
Toddler,Home,21-30 months,ST,71,40,16,21,30,Typical
Toddler,Home,21-30 months,ST,70,40,16,21,30,Typical
Toddler,Home,21-30 months,ST,69,40,16,21,30,Typical
Toddler,Home,21-30 months,ST,68,40,16,21,30,Typical
Toddler,Home,21-30 months,ST,67,40,16,21,30,Typical
Toddler,Home,21-30 months,ST,66,40,16,21,30,Typical
Toddler,Home,21-30 months,ST,65,40,16,21,30,Typical
Toddler,Home,21-30 months,ST,64,40,16,21,30,Typical
Toddler,Home,21-30 months,ST,63,40,16,21,30,Typical
Toddler,Home,21-30 months,ST,62,40,16,21,30,Typical
Toddler,Home,21-30 months,ST,61,40,16,21,30,Typical
Toddler,Home,21-30 months,ST,60,40,16,21,30,Typical
Toddler,Home,21-30 months,PLN,40,80,99,21,30,Severe Difficulties
Toddler,Home,21-30 months,PLN,39,80,99,21,30,Severe Difficulties
Toddler,Home,21-30 months,PLN,38,80,99,21,30,Severe Difficulties
Toddler,Home,21-30 months,PLN,37,80,99,21,30,Severe Difficulties
Toddler,Home,21-30 months,PLN,36,80,99,21,30,Severe Difficulties
Toddler,Home,21-30 months,PLN,35,80,99,21,30,Severe Difficulties
Toddler,Home,21-30 months,PLN,34,80,99,21,30,Severe Difficulties
Toddler,Home,21-30 months,PLN,33,80,99,21,30,Severe Difficulties
Toddler,Home,21-30 months,PLN,32,80,99,21,30,Severe Difficulties
Toddler,Home,21-30 months,PLN,31,80,99,21,30,Severe Difficulties
Toddler,Home,21-30 months,PLN,30,80,99,21,30,Severe Difficulties
Toddler,Home,21-30 months,PLN,29,80,99,21,30,Severe Difficulties
Toddler,Home,21-30 months,PLN,28,80,99,21,30,Severe Difficulties
Toddler,Home,21-30 months,PLN,27,80,99,21,30,Severe Difficulties
Toddler,Home,21-30 months,PLN,26,80,99,21,30,Severe Difficulties
Toddler,Home,21-30 months,PLN,25,80,99,21,30,Severe Difficulties
Toddler,Home,21-30 months,PLN,24,80,99,21,30,Severe Difficulties
Toddler,Home,21-30 months,PLN,23,80,99,21,30,Severe Difficulties
Toddler,Home,21-30 months,PLN,22,80,99,21,30,Severe Difficulties
Toddler,Home,21-30 months,PLN,21,80,99,21,30,Severe Difficulties
Toddler,Home,21-30 months,PLN,20,80,99,21,30,Severe Difficulties
Toddler,Home,21-30 months,PLN,19,80,99,21,30,Severe Difficulties
Toddler,Home,21-30 months,PLN,18,76,99,21,30,Severe Difficulties
Toddler,Home,21-30 months,PLN,17,73,99,21,30,Severe Difficulties
Toddler,Home,21-30 months,PLN,16,69,97,21,30,Moderate Difficulties
Toddler,Home,21-30 months,PLN,15,66,95,21,30,Moderate Difficulties
Toddler,Home,21-30 months,PLN,14,62,88,21,30,Moderate Difficulties
Toddler,Home,21-30 months,PLN,13,57,76,21,30,Typical
Toddler,Home,21-30 months,PLN,12,52,58,21,30,Typical
Toddler,Home,21-30 months,PLN,11,47,38,21,30,Typical
Toddler,Home,21-30 months,PLN,10,42,21,21,30,Typical
Toddler,Home,21-30 months,SOC,40,80,99,21,30,Severe Difficulties
Toddler,Home,21-30 months,SOC,39,80,99,21,30,Severe Difficulties
Toddler,Home,21-30 months,SOC,38,80,99,21,30,Severe Difficulties
Toddler,Home,21-30 months,SOC,37,80,99,21,30,Severe Difficulties
Toddler,Home,21-30 months,SOC,36,80,99,21,30,Severe Difficulties
Toddler,Home,21-30 months,SOC,35,80,99,21,30,Severe Difficulties
Toddler,Home,21-30 months,SOC,34,80,99,21,30,Severe Difficulties
Toddler,Home,21-30 months,SOC,33,80,99,21,30,Severe Difficulties
Toddler,Home,21-30 months,SOC,32,80,99,21,30,Severe Difficulties
Toddler,Home,21-30 months,SOC,31,80,99,21,30,Severe Difficulties
Toddler,Home,21-30 months,SOC,30,75,99,21,30,Severe Difficulties
Toddler,Home,21-30 months,SOC,29,75,99,21,30,Severe Difficulties
Toddler,Home,21-30 months,SOC,28,75,99,21,30,Severe Difficulties
Toddler,Home,21-30 months,SOC,27,75,99,21,30,Severe Difficulties
Toddler,Home,21-30 months,SOC,26,72,99,21,30,Severe Difficulties
Toddler,Home,21-30 months,SOC,25,72,99,21,30,Severe Difficulties
Toddler,Home,21-30 months,SOC,24,68,96,21,30,Moderate Difficulties
Toddler,Home,21-30 months,SOC,23,68,96,21,30,Moderate Difficulties
Toddler,Home,21-30 months,SOC,22,66,95,21,30,Moderate Difficulties
Toddler,Home,21-30 months,SOC,21,65,93,21,30,Moderate Difficulties
Toddler,Home,21-30 months,SOC,20,63,90,21,30,Moderate Difficulties
Toddler,Home,21-30 months,SOC,19,60,84,21,30,Moderate Difficulties
Toddler,Home,21-30 months,SOC,18,58,79,21,30,Typical
Toddler,Home,21-30 months,SOC,17,56,73,21,30,Typical
Toddler,Home,21-30 months,SOC,16,53,62,21,30,Typical
Toddler,Home,21-30 months,SOC,15,51,54,21,30,Typical
Toddler,Home,21-30 months,SOC,14,48,42,21,30,Typical
Toddler,Home,21-30 months,SOC,13,45,31,21,30,Typical
Toddler,Home,21-30 months,SOC,12,42,21,21,30,Typical
Toddler,Home,21-30 months,SOC,11,40,16,21,30,Typical
Toddler,Home,21-30 months,SOC,10,40,16,21,30,Typical
Caregiver,Caregiver,Not Specified,VIS,40,80,99,4,1055,Severe Difficulties
Caregiver,Caregiver,Not Specified,VIS,39,80,99,4,1055,Severe Difficulties
Caregiver,Caregiver,Not Specified,VIS,38,80,99,4,1055,Severe Difficulties
Caregiver,Caregiver,Not Specified,VIS,37,80,99,4,1055,Severe Difficulties
Caregiver,Caregiver,Not Specified,VIS,36,80,99,4,1055,Severe Difficulties
Caregiver,Caregiver,Not Specified,VIS,35,78,99,4,1055,Severe Difficulties
Caregiver,Caregiver,Not Specified,VIS,34,78,99,4,1055,Severe Difficulties
Caregiver,Caregiver,Not Specified,VIS,33,78,99,4,1055,Severe Difficulties
Caregiver,Caregiver,Not Specified,VIS,32,78,99,4,1055,Severe Difficulties
Caregiver,Caregiver,Not Specified,VIS,31,78,99,4,1055,Severe Difficulties
Caregiver,Caregiver,Not Specified,VIS,30,78,99,4,1055,Severe Difficulties
Caregiver,Caregiver,Not Specified,VIS,29,77,99,4,1055,Severe Difficulties
Caregiver,Caregiver,Not Specified,VIS,28,75,99,4,1055,Severe Difficulties
Caregiver,Caregiver,Not Specified,VIS,27,74,99,4,1055,Severe Difficulties
Caregiver,Caregiver,Not Specified,VIS,26,72,99,4,1055,Severe Difficulties
Caregiver,Caregiver,Not Specified,VIS,25,71,98,4,1055,Severe Difficulties
Caregiver,Caregiver,Not Specified,VIS,24,69,97,4,1055,Moderate Difficulties
Caregiver,Caregiver,Not Specified,VIS,23,67,96,4,1055,Moderate Difficulties
Caregiver,Caregiver,Not Specified,VIS,22,65,93,4,1055,Moderate Difficulties
Caregiver,Caregiver,Not Specified,VIS,21,63,90,4,1055,Moderate Difficulties
Caregiver,Caregiver,Not Specified,VIS,20,61,86,4,1055,Moderate Difficulties
Caregiver,Caregiver,Not Specified,VIS,19,59,82,4,1055,Typical
Caregiver,Caregiver,Not Specified,VIS,18,57,76,4,1055,Typical
Caregiver,Caregiver,Not Specified,VIS,17,55,69,4,1055,Typical
Caregiver,Caregiver,Not Specified,VIS,16,52,58,4,1055,Typical
Caregiver,Caregiver,Not Specified,VIS,15,49,46,4,1055,Typical
Caregiver,Caregiver,Not Specified,VIS,14,47,38,4,1055,Typical
Caregiver,Caregiver,Not Specified,VIS,13,44,27,4,1055,Typical
Caregiver,Caregiver,Not Specified,VIS,12,40,16,4,1055,Typical
Caregiver,Caregiver,Not Specified,VIS,11,40,16,4,1055,Typical
Caregiver,Caregiver,Not Specified,VIS,10,40,16,4,1055,Typical
Caregiver,Caregiver,Not Specified,HEA,40,80,99,4,1055,Severe Difficulties
Caregiver,Caregiver,Not Specified,HEA,39,80,99,4,1055,Severe Difficulties
Caregiver,Caregiver,Not Specified,HEA,38,80,99,4,1055,Severe Difficulties
Caregiver,Caregiver,Not Specified,HEA,37,80,99,4,1055,Severe Difficulties
Caregiver,Caregiver,Not Specified,HEA,36,80,99,4,1055,Severe Difficulties
Caregiver,Caregiver,Not Specified,HEA,35,80,99,4,1055,Severe Difficulties
Caregiver,Caregiver,Not Specified,HEA,34,80,99,4,1055,Severe Difficulties
Caregiver,Caregiver,Not Specified,HEA,33,80,99,4,1055,Severe Difficulties
Caregiver,Caregiver,Not Specified,HEA,32,80,99,4,1055,Severe Difficulties
Caregiver,Caregiver,Not Specified,HEA,31,76,99,4,1055,Severe Difficulties
Caregiver,Caregiver,Not Specified,HEA,30,76,99,4,1055,Severe Difficulties
Caregiver,Caregiver,Not Specified,HEA,29,76,99,4,1055,Severe Difficulties
Caregiver,Caregiver,Not Specified,HEA,28,75,99,4,1055,Severe Difficulties
Caregiver,Caregiver,Not Specified,HEA,27,73,99,4,1055,Severe Difficulties
Caregiver,Caregiver,Not Specified,HEA,26,72,99,4,1055,Severe Difficulties
Caregiver,Caregiver,Not Specified,HEA,25,70,98,4,1055,Severe Difficulties
Caregiver,Caregiver,Not Specified,HEA,24,68,96,4,1055,Moderate Difficulties
Caregiver,Caregiver,Not Specified,HEA,23,67,96,4,1055,Moderate Difficulties
Caregiver,Caregiver,Not Specified,HEA,22,65,93,4,1055,Moderate Difficulties
Caregiver,Caregiver,Not Specified,HEA,21,63,90,4,1055,Moderate Difficulties
Caregiver,Caregiver,Not Specified,HEA,20,61,86,4,1055,Moderate Difficulties
Caregiver,Caregiver,Not Specified,HEA,19,59,82,4,1055,Typical
Caregiver,Caregiver,Not Specified,HEA,18,57,76,4,1055,Typical
Caregiver,Caregiver,Not Specified,HEA,17,54,66,4,1055,Typical
Caregiver,Caregiver,Not Specified,HEA,16,52,58,4,1055,Typical
Caregiver,Caregiver,Not Specified,HEA,15,49,46,4,1055,Typical
Caregiver,Caregiver,Not Specified,HEA,14,46,34,4,1055,Typical
Caregiver,Caregiver,Not Specified,HEA,13,43,24,4,1055,Typical
Caregiver,Caregiver,Not Specified,HEA,12,40,16,4,1055,Typical
Caregiver,Caregiver,Not Specified,HEA,11,40,16,4,1055,Typical
Caregiver,Caregiver,Not Specified,HEA,10,40,16,4,1055,Typical
Caregiver,Caregiver,Not Specified,TOU,40,80,99,4,1055,Severe Difficulties
Caregiver,Caregiver,Not Specified,TOU,39,80,99,4,1055,Severe Difficulties
Caregiver,Caregiver,Not Specified,TOU,38,80,99,4,1055,Severe Difficulties
Caregiver,Caregiver,Not Specified,TOU,37,80,99,4,1055,Severe Difficulties
Caregiver,Caregiver,Not Specified,TOU,36,80,99,4,1055,Severe Difficulties
Caregiver,Caregiver,Not Specified,TOU,35,80,99,4,1055,Severe Difficulties
Caregiver,Caregiver,Not Specified,TOU,34,80,99,4,1055,Severe Difficulties
Caregiver,Caregiver,Not Specified,TOU,33,80,99,4,1055,Severe Difficulties
Caregiver,Caregiver,Not Specified,TOU,32,80,99,4,1055,Severe Difficulties
Caregiver,Caregiver,Not Specified,TOU,31,80,99,4,1055,Severe Difficulties
Caregiver,Caregiver,Not Specified,TOU,30,80,99,4,1055,Severe Difficulties
Caregiver,Caregiver,Not Specified,TOU,29,80,99,4,1055,Severe Difficulties
Caregiver,Caregiver,Not Specified,TOU,28,80,99,4,1055,Severe Difficulties
Caregiver,Caregiver,Not Specified,TOU,27,80,99,4,1055,Severe Difficulties
Caregiver,Caregiver,Not Specified,TOU,26,80,99,4,1055,Severe Difficulties
Caregiver,Caregiver,Not Specified,TOU,25,78,99,4,1055,Severe Difficulties
Caregiver,Caregiver,Not Specified,TOU,24,76,99,4,1055,Severe Difficulties
Caregiver,Caregiver,Not Specified,TOU,23,74,99,4,1055,Severe Difficulties
Caregiver,Caregiver,Not Specified,TOU,22,72,99,4,1055,Severe Difficulties
Caregiver,Caregiver,Not Specified,TOU,21,70,98,4,1055,Severe Difficulties
Caregiver,Caregiver,Not Specified,TOU,20,67,96,4,1055,Moderate Difficulties
Caregiver,Caregiver,Not Specified,TOU,19,65,93,4,1055,Moderate Difficulties
Caregiver,Caregiver,Not Specified,TOU,18,63,90,4,1055,Moderate Difficulties
Caregiver,Caregiver,Not Specified,TOU,17,60,84,4,1055,Moderate Difficulties
Caregiver,Caregiver,Not Specified,TOU,16,57,76,4,1055,Typical
Caregiver,Caregiver,Not Specified,TOU,15,54,66,4,1055,Typical
Caregiver,Caregiver,Not Specified,TOU,14,51,54,4,1055,Typical
Caregiver,Caregiver,Not Specified,TOU,13,47,38,4,1055,Typical
Caregiver,Caregiver,Not Specified,TOU,12,44,27,4,1055,Typical
Caregiver,Caregiver,Not Specified,TOU,11,40,16,4,1055,Typical
Caregiver,Caregiver,Not Specified,TOU,10,40,16,4,1055,Typical
Caregiver,Caregiver,Not Specified,T&S,40,80,99,4,1055,Severe Difficulties
Caregiver,Caregiver,Not Specified,T&S,39,80,99,4,1055,Severe Difficulties
Caregiver,Caregiver,Not Specified,T&S,38,80,99,4,1055,Severe Difficulties
Caregiver,Caregiver,Not Specified,T&S,37,80,99,4,1055,Severe Difficulties
Caregiver,Caregiver,Not Specified,T&S,36,80,99,4,1055,Severe Difficulties
Caregiver,Caregiver,Not Specified,T&S,35,80,99,4,1055,Severe Difficulties
Caregiver,Caregiver,Not Specified,T&S,34,80,99,4,1055,Severe Difficulties
Caregiver,Caregiver,Not Specified,T&S,33,80,99,4,1055,Severe Difficulties
Caregiver,Caregiver,Not Specified,T&S,32,80,99,4,1055,Severe Difficulties
Caregiver,Caregiver,Not Specified,T&S,31,80,99,4,1055,Severe Difficulties
Caregiver,Caregiver,Not Specified,T&S,30,78,99,4,1055,Severe Difficulties
Caregiver,Caregiver,Not Specified,T&S,29,77,99,4,1055,Severe Difficulties
Caregiver,Caregiver,Not Specified,T&S,28,76,99,4,1055,Severe Difficulties
Caregiver,Caregiver,Not Specified,T&S,27,74,99,4,1055,Severe Difficulties
Caregiver,Caregiver,Not Specified,T&S,26,73,99,4,1055,Severe Difficulties
Caregiver,Caregiver,Not Specified,T&S,25,71,98,4,1055,Severe Difficulties
Caregiver,Caregiver,Not Specified,T&S,24,69,97,4,1055,Moderate Difficulties
Caregiver,Caregiver,Not Specified,T&S,23,67,96,4,1055,Moderate Difficulties
Caregiver,Caregiver,Not Specified,T&S,22,66,95,4,1055,Moderate Difficulties
Caregiver,Caregiver,Not Specified,T&S,21,64,92,4,1055,Moderate Difficulties
Caregiver,Caregiver,Not Specified,T&S,20,62,88,4,1055,Moderate Difficulties
Caregiver,Caregiver,Not Specified,T&S,19,59,82,4,1055,Typical
Caregiver,Caregiver,Not Specified,T&S,18,57,76,4,1055,Typical
Caregiver,Caregiver,Not Specified,T&S,17,55,69,4,1055,Typical
Caregiver,Caregiver,Not Specified,T&S,16,52,58,4,1055,Typical
Caregiver,Caregiver,Not Specified,T&S,15,50,50,4,1055,Typical
Caregiver,Caregiver,Not Specified,T&S,14,47,38,4,1055,Typical
Caregiver,Caregiver,Not Specified,T&S,13,44,27,4,1055,Typical
Caregiver,Caregiver,Not Specified,T&S,12,40,16,4,1055,Typical
Caregiver,Caregiver,Not Specified,T&S,11,40,16,4,1055,Typical
Caregiver,Caregiver,Not Specified,T&S,10,40,16,4,1055,Typical
Caregiver,Caregiver,Not Specified,BOD,40,80,99,4,1055,Severe Difficulties
Caregiver,Caregiver,Not Specified,BOD,39,80,99,4,1055,Severe Difficulties
Caregiver,Caregiver,Not Specified,BOD,38,80,99,4,1055,Severe Difficulties
Caregiver,Caregiver,Not Specified,BOD,37,80,99,4,1055,Severe Difficulties
Caregiver,Caregiver,Not Specified,BOD,36,80,99,4,1055,Severe Difficulties
Caregiver,Caregiver,Not Specified,BOD,35,80,99,4,1055,Severe Difficulties
Caregiver,Caregiver,Not Specified,BOD,34,80,99,4,1055,Severe Difficulties
Caregiver,Caregiver,Not Specified,BOD,33,80,99,4,1055,Severe Difficulties
Caregiver,Caregiver,Not Specified,BOD,32,80,99,4,1055,Severe Difficulties
Caregiver,Caregiver,Not Specified,BOD,31,80,99,4,1055,Severe Difficulties
Caregiver,Caregiver,Not Specified,BOD,30,80,99,4,1055,Severe Difficulties
Caregiver,Caregiver,Not Specified,BOD,29,80,99,4,1055,Severe Difficulties
Caregiver,Caregiver,Not Specified,BOD,28,80,99,4,1055,Severe Difficulties
Caregiver,Caregiver,Not Specified,BOD,27,80,99,4,1055,Severe Difficulties
Caregiver,Caregiver,Not Specified,BOD,26,80,99,4,1055,Severe Difficulties
Caregiver,Caregiver,Not Specified,BOD,25,80,99,4,1055,Severe Difficulties
Caregiver,Caregiver,Not Specified,BOD,24,80,99,4,1055,Severe Difficulties
Caregiver,Caregiver,Not Specified,BOD,23,80,99,4,1055,Severe Difficulties
Caregiver,Caregiver,Not Specified,BOD,22,78,99,4,1055,Severe Difficulties
Caregiver,Caregiver,Not Specified,BOD,21,76,99,4,1055,Severe Difficulties
Caregiver,Caregiver,Not Specified,BOD,20,73,99,4,1055,Severe Difficulties
Caregiver,Caregiver,Not Specified,BOD,19,71,98,4,1055,Severe Difficulties
Caregiver,Caregiver,Not Specified,BOD,18,68,96,4,1055,Moderate Difficulties
Caregiver,Caregiver,Not Specified,BOD,17,66,95,4,1055,Moderate Difficulties
Caregiver,Caregiver,Not Specified,BOD,16,63,90,4,1055,Moderate Difficulties
Caregiver,Caregiver,Not Specified,BOD,15,60,84,4,1055,Moderate Difficulties
Caregiver,Caregiver,Not Specified,BOD,14,56,73,4,1055,Typical
Caregiver,Caregiver,Not Specified,BOD,13,53,62,4,1055,Typical
Caregiver,Caregiver,Not Specified,BOD,12,49,46,4,1055,Typical
Caregiver,Caregiver,Not Specified,BOD,11,45,31,4,1055,Typical
Caregiver,Caregiver,Not Specified,BOD,10,40,16,4,1055,Typical
Caregiver,Caregiver,Not Specified,BAL,40,80,99,4,1055,Severe Difficulties
Caregiver,Caregiver,Not Specified,BAL,39,80,99,4,1055,Severe Difficulties
Caregiver,Caregiver,Not Specified,BAL,38,80,99,4,1055,Severe Difficulties
Caregiver,Caregiver,Not Specified,BAL,37,80,99,4,1055,Severe Difficulties
Caregiver,Caregiver,Not Specified,BAL,36,80,99,4,1055,Severe Difficulties
Caregiver,Caregiver,Not Specified,BAL,35,80,99,4,1055,Severe Difficulties
Caregiver,Caregiver,Not Specified,BAL,34,80,99,4,1055,Severe Difficulties
Caregiver,Caregiver,Not Specified,BAL,33,80,99,4,1055,Severe Difficulties
Caregiver,Caregiver,Not Specified,BAL,32,80,99,4,1055,Severe Difficulties
Caregiver,Caregiver,Not Specified,BAL,31,80,99,4,1055,Severe Difficulties
Caregiver,Caregiver,Not Specified,BAL,30,80,99,4,1055,Severe Difficulties
Caregiver,Caregiver,Not Specified,BAL,29,80,99,4,1055,Severe Difficulties
Caregiver,Caregiver,Not Specified,BAL,28,80,99,4,1055,Severe Difficulties
Caregiver,Caregiver,Not Specified,BAL,27,77,99,4,1055,Severe Difficulties
Caregiver,Caregiver,Not Specified,BAL,26,77,99,4,1055,Severe Difficulties
Caregiver,Caregiver,Not Specified,BAL,25,75,99,4,1055,Severe Difficulties
Caregiver,Caregiver,Not Specified,BAL,24,73,99,4,1055,Severe Difficulties
Caregiver,Caregiver,Not Specified,BAL,23,71,98,4,1055,Severe Difficulties
Caregiver,Caregiver,Not Specified,BAL,22,69,97,4,1055,Moderate Difficulties
Caregiver,Caregiver,Not Specified,BAL,21,67,96,4,1055,Moderate Difficulties
Caregiver,Caregiver,Not Specified,BAL,20,65,93,4,1055,Moderate Difficulties
Caregiver,Caregiver,Not Specified,BAL,19,63,90,4,1055,Moderate Difficulties
Caregiver,Caregiver,Not Specified,BAL,18,60,84,4,1055,Moderate Difficulties
Caregiver,Caregiver,Not Specified,BAL,17,58,79,4,1055,Typical
Caregiver,Caregiver,Not Specified,BAL,16,55,69,4,1055,Typical
Caregiver,Caregiver,Not Specified,BAL,15,52,58,4,1055,Typical
Caregiver,Caregiver,Not Specified,BAL,14,49,46,4,1055,Typical
Caregiver,Caregiver,Not Specified,BAL,13,46,34,4,1055,Typical
Caregiver,Caregiver,Not Specified,BAL,12,42,21,4,1055,Typical
Caregiver,Caregiver,Not Specified,BAL,11,40,16,4,1055,Typical
Caregiver,Caregiver,Not Specified,BAL,10,40,16,4,1055,Typical
Caregiver,Caregiver,Not Specified,ST,240,80,99,4,1055,Severe Difficulties
Caregiver,Caregiver,Not Specified,ST,239,80,99,4,1055,Severe Difficulties
Caregiver,Caregiver,Not Specified,ST,238,80,99,4,1055,Severe Difficulties
Caregiver,Caregiver,Not Specified,ST,237,80,99,4,1055,Severe Difficulties
Caregiver,Caregiver,Not Specified,ST,236,80,99,4,1055,Severe Difficulties
Caregiver,Caregiver,Not Specified,ST,235,80,99,4,1055,Severe Difficulties
Caregiver,Caregiver,Not Specified,ST,234,80,99,4,1055,Severe Difficulties
Caregiver,Caregiver,Not Specified,ST,233,80,99,4,1055,Severe Difficulties
Caregiver,Caregiver,Not Specified,ST,232,80,99,4,1055,Severe Difficulties
Caregiver,Caregiver,Not Specified,ST,231,80,99,4,1055,Severe Difficulties
Caregiver,Caregiver,Not Specified,ST,230,80,99,4,1055,Severe Difficulties
Caregiver,Caregiver,Not Specified,ST,229,80,99,4,1055,Severe Difficulties
Caregiver,Caregiver,Not Specified,ST,228,80,99,4,1055,Severe Difficulties
Caregiver,Caregiver,Not Specified,ST,227,80,99,4,1055,Severe Difficulties
Caregiver,Caregiver,Not Specified,ST,226,80,99,4,1055,Severe Difficulties
