IDNumber,data,AgeInMonths,Gender,ParentHighestEducation,Ethnicity,Region,q0011,q0012,q0013,q0014,q0015,q0016,q0017,q0018,q0019,q0022,q0024,q0025,q0026,q0027,q0028,q0029,q0032,q0034,q0035,q0036,q0037,q0038,q0039,q0040,q0041,q0042,q0043,q0044,q0045,q0046,q0052,q0054,q0055,q0056,q0061,q0062,q0063,q0066,q0067,q0068,q0069,q0071,q0073,q0075,q0076,q0077,q0079,q0080,q0081,q0082,q0086,q0087,q0088,q0089,q0091,q0093,q0095,q0096,q0097,q0098,q0100,q0101,q0102,q0103,q0104,q0105,q0106,q0107,q0110,q0112,q0114,q0117,q0118,q0119,q0120,q0121,q0122,q0123,q0124,q0125,age_range,TOT_raw,SOC_raw,VIS_raw,HEA_raw,TOU_raw,TS_raw,BOD_raw,BAL_raw,PLA_raw
700619,Qual,17,Female,Some college or associate degree,MultiRacial,midwest,2,2,2,1,2,3,2,2,1,1,1,3,1,2,1,1,4,4,3,2,2,2,3,1,3,3,2,3,2,1,2,1,2,3,3,2,3,3,3,2,1,1,1,1,1,2,1,1,1,3,3,4,2,2,2,4,4,3,1,1,1,1,2,3,3,2,1,2,2,2,1,1,2,1,1,2,2,2,2,2,09.5 to 20 mo,126,18,22,22,24,13,26,19,16
700620,Qual,13,Female,High school graduate (including GED),White,west,1,1,1,1,1,2,2,2,1,3,1,3,1,2,1,2,2,3,1,1,2,1,2,2,1,2,3,3,2,1,1,1,3,3,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,4,1,2,1,2,4,2,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,09.5 to 20 mo,94,15,17,19,17,10,19,12,11
700621,Qual,17,Female,High school graduate (including GED),MultiRacial,south,1,1,1,1,1,2,2,1,1,1,1,3,1,4,1,1,2,2,1,1,3,1,2,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1,1,1,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,09.5 to 20 mo,78,12,17,14,11,11,14,11,11
700622,Qual,13,Male,Some college or associate degree,White,midwest,1,3,2,2,2,2,3,2,3,2,2,3,1,1,1,1,1,2,2,1,1,2,2,1,1,2,1,3,1,1,1,2,3,3,2,2,1,2,2,1,1,1,1,1,1,2,1,1,2,1,2,4,1,2,2,2,1,4,1,1,1,1,1,2,2,3,1,4,2,2,2,1,1,4,1,2,2,1,1,2,09.5 to 20 mo,100,22,15,15,19,12,20,19,17
700623,Qual,21,Male,Some college or associate degree,White,south,1,2,1,1,1,2,2,1,1,2,1,2,2,4,1,1,3,3,1,1,1,1,2,1,2,2,3,4,1,1,1,1,2,2,1,2,2,3,3,3,2,3,1,1,2,1,1,1,3,1,3,3,3,3,2,2,3,3,4,1,2,1,2,3,2,1,1,1,2,3,2,2,3,1,2,2,2,2,2,1,21 to 31.5 mo,118,14,19,18,20,16,27,18,19
700624,Qual,30,Female,Some college or associate degree,Other,west,2,2,3,2,3,3,2,1,3,2,1,2,1,2,1,1,2,2,1,1,2,1,2,1,2,2,2,2,1,1,2,1,1,2,1,1,1,2,1,2,2,2,1,1,2,1,2,1,1,2,1,2,2,1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,21 to 31.5 mo,84,23,14,16,14,15,14,11,12
700625,Qual,19,Female,High school graduate (including GED),White,midwest,2,1,1,1,1,2,1,1,1,1,1,3,1,4,1,1,1,3,2,1,4,1,1,2,1,3,2,4,1,1,2,1,1,2,1,1,1,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,09.5 to 20 mo,83,12,18,20,15,10,10,10,10
700626,Qual,14,Male,Some college or associate degree,White,northeast,2,3,2,2,2,2,3,3,4,4,1,2,1,2,1,2,1,4,2,1,1,1,2,2,1,1,2,2,2,1,1,1,4,2,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,1,2,1,2,2,3,2,2,2,1,3,1,4,1,1,1,1,1,2,2,1,1,2,2,2,09.5 to 20 mo,97,27,17,15,15,12,18,20,15
700627,Qual,19,Male,Some college or associate degree,White,south,1,1,1,1,1,1,2,1,4,1,1,2,1,2,1,1,2,1,1,2,1,2,2,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,09.5 to 20 mo,76,14,14,12,14,11,12,13,10
700628,Qual,20,Male,High school graduate (including GED),White,south,1,1,1,1,1,3,2,1,1,1,1,2,1,2,1,1,1,3,2,1,1,1,2,1,1,2,2,3,1,1,1,1,4,4,1,1,2,1,1,1,3,1,2,1,1,1,1,1,1,1,3,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,09.5 to 20 mo,87,13,15,15,17,13,15,12,10
700629,Qual,22,Female,Some college or associate degree,Black,northeast,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1,1,2,1,2,1,3,2,2,1,1,2,2,2,1,1,2,1,2,3,1,1,3,1,2,1,2,4,1,1,1,1,1,2,3,3,1,2,2,1,2,1,2,1,1,1,1,1,1,4,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,21 to 31.5 mo,96,10,15,17,17,19,14,14,12
700630,Qual,11,Female,Some college or associate degree,MultiRacial,south,1,4,1,1,1,3,1,1,3,3,1,4,1,3,1,1,1,2,1,1,2,1,2,1,1,2,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,09.5 to 20 mo,74,19,16,14,11,10,11,12,10
700631,Qual,10,Male,High school graduate (including GED),Black,west,1,2,1,1,1,2,2,1,1,1,3,4,1,4,1,1,3,2,4,3,4,2,2,4,4,3,2,3,1,1,2,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,2,2,2,1,4,2,1,1,3,2,2,1,2,1,2,2,3,2,2,1,1,1,1,1,1,1,1,09.5 to 20 mo,118,13,26,26,14,10,23,19,12
700632,Qual,15,Male,High school graduate (including GED),White,west,2,4,1,1,2,2,2,1,3,3,2,4,1,3,1,1,1,2,4,2,2,1,2,1,2,1,3,4,1,2,1,2,2,3,1,1,2,1,2,1,1,1,1,2,1,1,1,1,1,3,2,2,1,2,1,2,2,1,1,1,3,2,2,1,2,2,1,3,2,2,1,1,3,2,1,1,1,2,2,2,09.5 to 20 mo,104,21,21,19,16,13,15,20,16
700633,Qual,22,Male,Some college or associate degree,Black,midwest,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21 to 31.5 mo,64,12,12,11,11,10,10,10,10
700634,Qual,24,Female,High school graduate (including GED),Black,south,2,2,1,2,2,2,2,2,2,2,1,3,1,4,1,1,1,3,3,1,2,1,1,2,1,3,4,3,1,1,1,1,1,2,2,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,21 to 31.5 mo,91,19,19,19,16,10,16,11,10
700635,Qual,23,Male,Some college or associate degree,White,midwest,1,2,2,1,1,2,2,1,2,1,2,3,1,3,1,1,1,3,2,1,2,2,2,1,2,3,1,3,1,1,1,1,2,2,1,1,1,2,1,1,1,2,1,1,2,1,1,1,1,1,2,2,2,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,2,2,1,1,1,2,2,1,1,1,2,21 to 31.5 mo,87,15,18,18,13,12,14,12,14
700636,Qual,15,Female,High school graduate (including GED),White,south,1,1,1,2,2,3,1,1,1,1,1,3,1,2,1,1,1,3,2,1,2,1,2,1,1,2,1,3,2,1,2,1,3,3,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,2,1,3,1,1,2,2,2,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,09.5 to 20 mo,89,14,16,16,17,12,15,13,11
700637,Qual,18,Female,High school graduate (including GED),Hispanic,northeast,1,1,1,1,2,1,1,1,1,2,1,3,1,2,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,09.5 to 20 mo,69,12,16,10,10,10,12,11,10
700638,Qual,10,Female,High school graduate (including GED),White,south,1,3,1,2,1,1,1,1,4,3,1,4,1,3,1,1,1,4,4,1,1,1,2,2,1,3,1,1,1,1,1,1,3,3,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,2,1,1,1,2,1,1,1,2,3,3,3,2,1,1,1,2,1,4,4,4,1,2,1,1,1,1,09.5 to 20 mo,94,18,21,14,15,10,15,19,20
700639,Qual,18,Female,Some college or associate degree,Asian,south,2,2,3,2,3,3,3,2,2,2,2,2,2,2,2,1,1,1,2,1,2,1,1,2,2,1,1,1,1,2,2,1,3,1,2,1,2,2,2,1,2,2,2,2,2,3,3,2,1,2,1,2,3,2,2,3,3,1,2,1,2,2,2,3,3,2,2,3,3,2,2,3,2,3,2,2,3,2,2,2,09.5 to 20 mo,112,24,16,14,17,21,20,24,23
700640,Qual,20,Male,High school graduate (including GED),White,northeast,2,1,1,1,1,2,3,1,2,1,1,1,1,4,1,1,1,3,1,1,2,2,2,1,1,2,1,2,1,1,1,1,3,2,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,3,1,2,2,2,2,1,1,1,1,1,1,1,2,1,1,3,1,2,1,1,1,1,1,1,1,1,1,1,09.5 to 20 mo,86,15,15,15,15,11,16,14,10
700641,Qual,25,Female,High school graduate (including GED),White,south,2,2,3,1,2,4,4,3,2,2,2,2,1,2,1,1,1,1,3,2,2,3,2,1,1,2,2,3,1,1,2,3,4,3,1,2,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,3,1,1,1,1,3,1,2,1,1,1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,21 to 31.5 mo,94,25,16,18,20,12,15,13,11
700642,Qual,15,Female,Some college or associate degree,White,midwest,1,1,2,1,1,4,3,1,1,1,1,4,1,2,1,1,1,2,2,1,2,2,2,1,1,2,1,2,1,1,1,1,3,3,1,1,1,1,1,1,2,1,1,3,1,3,1,2,2,2,1,2,1,1,1,1,2,1,1,1,1,2,2,2,1,1,1,1,1,2,1,3,1,4,1,1,1,1,1,1,09.5 to 20 mo,89,16,16,15,14,18,12,14,15
700643,Qual,23,Female,Some college or associate degree,Hispanic,south,1,2,1,1,1,2,1,1,1,1,1,4,1,2,1,1,1,2,1,1,3,1,2,2,1,1,1,2,1,1,1,1,2,3,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21 to 31.5 mo,79,12,15,15,15,10,14,10,10
700644,Qual,18,Female,High school graduate (including GED),White,northeast,2,1,1,1,1,2,3,1,1,1,1,2,1,3,2,2,2,3,2,1,2,2,2,2,2,2,2,2,2,1,1,1,2,3,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,1,1,2,2,1,1,1,1,1,1,09.5 to 20 mo,98,14,19,19,14,11,16,19,12
700645,Qual,20,Female,Some college or associate degree,Hispanic,midwest,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,2,2,1,1,1,2,2,1,1,1,1,2,2,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,09.5 to 20 mo,75,10,13,14,15,10,12,11,11
700646,Qual,16,Female,Some college or associate degree,Hispanic,south,1,1,2,1,1,3,2,1,1,2,2,4,1,2,1,2,1,2,2,1,2,1,1,2,1,2,2,2,1,1,1,1,2,2,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1,2,2,2,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,09.5 to 20 mo,87,15,18,15,15,10,16,13,10
700647,Qual,20,Male,High school graduate (including GED),Hispanic,south,2,2,3,3,3,3,3,3,3,3,2,2,2,2,1,1,1,3,2,2,3,2,1,1,2,3,2,3,1,2,2,2,2,2,1,2,2,1,2,2,1,1,1,1,1,1,2,2,1,1,2,1,2,2,1,1,1,2,1,2,1,3,2,2,1,1,2,3,1,1,1,2,1,1,1,1,1,1,1,1,09.5 to 20 mo,100,28,18,20,18,12,15,17,11
700648,Qual,16,Male,High school graduate (including GED),White,south,1,3,2,1,1,1,2,1,3,2,1,3,1,2,2,2,1,2,2,3,2,2,2,2,1,1,2,2,1,1,2,1,4,3,1,1,2,3,1,1,1,1,1,1,1,3,2,2,2,2,1,3,1,3,3,2,3,1,1,1,1,1,2,1,1,4,1,3,1,1,1,1,1,1,1,1,1,1,2,1,09.5 to 20 mo,105,17,19,16,19,16,19,16,11
700649,Qual,15,Female,Some college or associate degree,White,midwest,2,1,2,1,2,2,2,1,2,2,2,4,1,3,1,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,1,2,1,2,3,3,2,3,2,2,2,2,2,2,2,1,2,3,1,1,2,2,2,1,1,1,1,1,09.5 to 20 mo,121,17,21,20,18,21,21,20,13
700650,Qual,19,Male,High school graduate (including GED),White,south,1,1,1,1,1,1,1,1,1,1,1,3,1,3,1,1,1,2,1,4,2,1,2,1,1,1,4,4,1,1,1,1,2,2,1,1,4,1,2,3,2,1,2,1,1,1,1,1,1,3,1,2,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,09.5 to 20 mo,93,10,18,18,18,14,14,11,10
700651,Qual,10,Female,Some college or associate degree,White,midwest,3,3,1,1,1,1,2,3,4,3,1,3,1,1,1,1,2,4,2,1,1,1,1,2,1,4,1,3,1,4,1,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,1,3,2,1,1,2,2,4,1,2,2,3,3,4,1,1,3,3,1,4,4,4,3,3,3,1,1,4,09.5 to 20 mo,105,22,17,19,14,10,22,23,28
700652,Qual,10,Female,Some college or associate degree,Hispanic,south,1,1,1,1,1,1,2,1,1,1,1,3,1,2,1,1,1,3,2,2,4,1,2,2,1,2,1,3,1,1,1,1,3,3,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,3,2,4,1,2,1,1,1,3,1,1,1,1,1,2,2,2,2,1,1,2,1,1,2,1,1,1,1,1,1,1,09.5 to 20 mo,96,11,17,18,16,13,17,15,11
700653,Qual,15,Male,Some college or associate degree,Hispanic,south,1,2,2,1,2,2,3,2,1,2,1,2,1,2,1,1,2,2,2,3,1,2,3,2,1,1,2,2,2,1,2,4,3,3,3,1,2,2,1,1,3,1,1,1,2,2,1,1,2,1,2,2,2,2,1,2,2,3,1,1,1,1,2,3,3,1,1,1,2,2,1,1,1,1,1,1,1,3,1,2,09.5 to 20 mo,106,18,17,17,22,15,18,17,13
700654,Qual,28,Male,Did not complete high school (no diploma),Hispanic,midwest,1,1,1,1,1,3,3,1,3,3,3,2,1,2,1,1,1,1,1,1,1,2,4,1,2,1,1,4,3,1,1,1,2,3,1,1,2,2,1,1,1,1,1,1,1,1,1,2,4,1,1,3,1,1,1,2,2,3,1,2,1,1,2,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,21 to 31.5 mo,93,18,14,20,15,14,17,13,11
700658,Qual,10,Male,Some college or associate degree,White,northeast,3,2,1,3,1,2,1,3,2,2,1,2,1,3,1,1,1,2,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,2,1,2,2,2,1,2,2,1,1,2,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,09.5 to 20 mo,76,20,14,12,15,13,11,11,10
700659,Qual,23,Male,High school graduate (including GED),White,midwest,1,1,2,1,2,2,3,1,1,1,1,2,2,2,1,1,3,3,3,1,2,2,2,3,1,2,4,4,1,1,2,1,3,2,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,4,2,4,1,1,1,1,2,2,2,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,21 to 31.5 mo,104,15,19,22,18,11,19,15,11
700660,Qual,30,Male,High school graduate (including GED),White,south,3,1,2,1,1,2,2,1,1,1,1,4,1,4,1,1,4,2,2,1,3,2,2,2,2,2,1,3,1,1,1,2,1,1,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,4,2,1,2,1,1,1,1,1,1,1,1,21 to 31.5 mo,95,15,21,19,15,10,16,14,11
700661,Qual,20,Female,High school graduate (including GED),White,south,1,2,1,2,2,1,2,3,2,2,2,3,2,2,1,2,2,3,3,1,1,2,2,1,1,1,2,2,1,2,1,1,2,2,1,1,3,1,1,2,2,1,1,1,1,1,1,1,1,3,2,3,1,2,2,2,4,3,1,1,1,1,2,1,1,1,1,2,1,2,1,1,2,1,1,1,1,1,1,2,09.5 to 20 mo,98,18,21,15,15,13,21,13,12
700662,Qual,17,Male,High school graduate (including GED),Black,midwest,1,1,1,1,1,1,2,1,1,1,1,2,1,4,1,1,2,2,2,1,1,1,1,1,1,3,2,3,1,1,1,1,2,3,1,2,3,2,2,3,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,1,1,1,1,1,1,1,2,2,3,1,2,1,1,2,2,2,1,1,1,1,2,09.5 to 20 mo,95,11,17,15,20,11,17,15,14
700663,Qual,10,Male,Some college or associate degree,White,west,1,2,2,1,2,3,3,1,1,3,1,3,1,2,1,1,1,3,1,1,1,1,2,1,1,3,1,2,1,1,1,1,2,3,1,2,1,1,2,2,2,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,09.5 to 20 mo,83,19,15,14,16,12,12,14,10
700664,Qual,22,Male,Some college or associate degree,Black,south,4,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21 to 31.5 mo,71,13,13,11,12,11,13,11,10
700665,Qual,20,Male,Some college or associate degree,Black,midwest,1,1,1,1,1,2,2,1,1,1,2,3,1,3,1,1,1,2,1,1,2,1,2,1,1,2,2,3,2,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,2,1,2,1,2,2,1,2,1,1,1,1,2,2,1,1,1,1,1,2,1,2,1,1,1,2,1,1,2,1,1,1,1,1,1,1,09.5 to 20 mo,86,12,16,17,13,14,13,13,11
700666,Qual,15,Male,High school graduate (including GED),Hispanic,west,2,2,2,2,2,3,3,2,2,4,1,2,1,2,1,1,1,2,1,1,1,1,1,2,2,1,2,2,1,1,1,2,3,2,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,1,2,1,2,2,2,2,3,2,1,2,2,2,1,1,2,2,4,1,1,2,2,1,1,2,2,2,2,09.5 to 20 mo,100,24,13,14,17,18,19,19,16
700667,Qual,10,Female,Some college or associate degree,White,south,1,4,1,1,3,1,4,1,2,4,1,1,1,1,1,1,1,2,1,1,4,1,1,4,2,2,1,1,1,1,1,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,2,1,4,1,1,1,1,1,1,4,4,4,4,1,1,1,4,4,2,1,4,2,1,4,1,4,4,09.5 to 20 mo,95,22,11,18,14,10,17,25,27
700668,Qual,13,Male,High school graduate (including GED),White,midwest,1,4,1,1,2,1,2,1,1,3,1,3,1,2,1,1,1,4,1,2,1,1,4,2,1,1,3,1,1,1,1,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,2,2,1,1,1,2,2,1,1,4,1,1,1,1,2,1,1,09.5 to 20 mo,83,17,17,16,14,10,12,14,14
700669,Qual,17,Male,Some college or associate degree,White,west,1,1,2,1,1,2,3,2,1,1,1,3,1,2,1,1,1,2,3,1,2,2,1,2,1,1,2,3,1,2,1,1,3,2,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,4,2,2,1,1,1,3,1,2,3,1,1,1,2,3,1,2,1,1,2,2,1,1,1,1,3,1,2,1,2,1,09.5 to 20 mo,95,15,16,17,14,15,17,16,14
700670,Qual,20,Male,Some college or associate degree,MultiRacial,south,2,2,2,1,1,2,1,2,1,2,1,3,1,2,1,2,2,2,2,1,2,2,2,1,1,1,2,2,1,1,1,1,2,2,3,1,1,1,2,2,1,1,2,1,1,2,1,1,2,1,3,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,2,09.5 to 20 mo,93,16,17,15,16,13,17,15,11
700671,Qual,17,Female,Some college or associate degree,White,west,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,09.5 to 20 mo,65,10,12,11,11,10,11,10,10
700673,Qual,14,Male,Did not complete high school (no diploma),Black,northeast,4,3,2,1,1,3,2,1,1,2,2,3,1,2,1,1,2,3,2,2,3,2,2,2,1,1,4,4,2,2,1,2,3,3,1,1,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,1,1,09.5 to 20 mo,120,20,19,23,19,20,19,20,15
700674,Qual,17,Female,High school graduate (including GED),White,midwest,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,3,2,1,2,2,2,2,2,2,2,2,2,2,1,1,3,2,1,2,2,2,1,2,2,1,2,1,1,2,1,1,1,1,2,2,1,2,1,2,2,2,1,1,1,1,2,2,2,1,1,2,2,2,1,1,1,1,1,2,1,1,1,1,09.5 to 20 mo,101,18,19,20,17,13,16,16,11
700675,Qual,26,Male,Some college or associate degree,White,midwest,2,1,1,1,1,1,1,1,1,1,1,3,1,2,1,1,1,3,2,1,2,2,1,1,1,1,1,2,1,1,1,1,2,2,1,1,2,2,1,2,1,1,2,1,1,1,1,1,1,2,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,21 to 31.5 mo,80,11,16,13,15,12,13,11,10
700676,Qual,19,Male,Some college or associate degree,White,south,1,1,1,1,1,1,2,1,1,1,1,4,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,3,2,2,1,2,2,3,1,1,1,1,2,2,3,1,3,3,3,2,2,2,2,2,3,2,2,2,2,3,2,3,1,3,2,2,3,3,3,3,1,2,09.5 to 20 mo,100,11,13,11,14,16,23,23,23
700677,Qual,18,Male,Some college or associate degree,White,south,1,1,1,1,1,1,1,1,1,1,4,4,1,4,1,1,1,4,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,3,1,1,4,1,2,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,09.5 to 20 mo,100,10,24,19,19,17,11,10,11
700678,Qual,12,Male,Some college or associate degree,White,south,2,1,2,2,3,3,1,2,4,4,1,4,1,2,1,1,1,4,2,1,2,3,2,1,4,3,2,2,3,3,2,1,2,4,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,09.5 to 20 mo,89,24,18,25,15,11,10,10,10
700679,Qual,11,Female,Did not complete high school (no diploma),White,northeast,2,2,1,1,1,2,2,2,2,1,1,3,1,3,1,1,1,3,3,2,2,1,2,1,2,2,1,2,1,1,1,1,3,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,1,3,1,1,1,1,1,3,2,2,3,1,1,2,2,1,1,3,4,1,2,1,1,1,1,09.5 to 20 mo,92,16,19,15,15,11,14,18,16
700680,Qual,23,Female,Some college or associate degree,Asian,west,3,2,2,1,2,3,3,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21 to 31.5 mo,67,22,10,11,12,10,14,10,10
700681,Qual,20,Female,Did not complete high school (no diploma),Asian,west,1,1,1,1,1,1,4,1,1,1,1,4,1,1,1,1,1,2,2,4,4,1,1,1,1,1,2,4,1,1,1,1,1,4,1,2,2,1,2,4,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,09.5 to 20 mo,87,13,18,17,19,12,10,11,10
700682,Qual,15,Female,Some college or associate degree,Hispanic,west,1,2,1,1,1,2,1,1,1,1,2,4,1,2,1,1,1,3,3,1,2,2,1,1,2,2,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1,3,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,09.5 to 20 mo,85,12,19,14,14,10,18,10,10
700683,Qual,21,Female,Some college or associate degree,White,west,2,2,1,2,1,2,1,1,2,1,2,2,1,2,2,1,1,3,2,2,2,1,2,1,2,1,1,2,1,1,1,1,2,2,1,1,2,2,1,2,2,2,2,1,1,1,2,1,2,1,1,2,2,1,1,2,2,2,1,2,1,1,1,1,2,1,1,1,2,2,1,2,1,2,2,1,1,1,1,1,21 to 31.5 mo,91,15,18,14,15,15,16,13,13
700684,Qual,11,Male,High school graduate (including GED),Black,south,1,1,1,1,1,1,1,1,1,4,1,4,1,1,1,1,4,4,4,1,3,1,1,3,1,1,1,3,1,1,3,1,3,3,1,1,3,1,1,4,4,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,4,1,3,1,1,1,1,1,1,1,3,2,3,3,2,3,4,09.5 to 20 mo,99,13,22,16,21,13,12,15,23
