CollectorNm,RespondentID,CollectorID,StartDate,EndDate,IPAddress,EmailAddress,FirstName,LastName,CustomData1,IDNumber,Month,Day,Year,DOBMonth,DOBDay,DOBYear,Age,Gender,Grade,ZipCode,Hispanic,AmericanIndAlaskanNat,Asian,Black,NativeHawPacIsl,White,Other,OtherSpecified,q0010,q0010_other,q0011,ParentHighestEducation,q0013,q0014,q0015,q0016,q0017,q0018,q0019,q0020,q0021,q0022,q0023,q0024,q0025,q0026,q0027,q0028,q0029,q0030,q0031,q0032,q0033,q0034,q0035,q0036,q0037,q0038,q0039,q0040,q0041,q0042,q0043,q0044,q0045,q0046,q0047,q0048,q0049,q0050,q0051,q0052,q0053,q0054,q0055,q0056,q0057,q0058,q0059,q0060,q0061,q0062,q0063,q0064,q0065,q0066,q0067,q0068,q0069,q0070,q0071,q0072,q0073,q0074,q0075,q0076,q0077,q0078,q0079,q0080,q0081,q0082,q0083,q0084,q0085,q0086,q0087,q0088,q0089,q0090,q0091,q0092,q0093,q0094,q0095,q0096,q0097,q0098,q0099,q0100,q0101,q0102,q0103,q0104,q0105,q0106,q0107,q0108,q0109,q0110,q0111,q0112,q0113,q0114,q0115,q0116,q0117,q0118,q0119,q0120,q0121,q0122,q0123,q0124,q0125,q0126,q0127,q0128,q0129,q0130,q0131,q0132,q0133,q0134,q0135,q0136,q0137,Zip,Region,P_RateDt,P_DOB,P_Age,AgeGroup,Count,Ethnicity,count_total
Web Link 1,5556666254,95276301,10/04/2018 11:35:16,10/04/2018 11:47:51,64.150.11.28, , , , ,293021,10,04,2018,07,15,2006,12,Female,7,60617,No, , ,Black/African American, , , , ,No, ,No,Some college or associate degree,3,Frequently,Frequently,Always,Frequently,Occasionally,Never,Never,Frequently,Occasionally,Never,Never,Occasionally,Always,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never, , , , , , , , , , , , , , , , , , , ,60617,midwest,10/4/2018,7/15/2006,12.2217659137577,12.00 to 13.99,1,Black,1
Web Link 1,5556671176,95276301,10/04/2018 11:48:30,10/04/2018 12:02:28,64.150.11.28, , , , ,293025,10,04,2018,12,06,2004,13,Male,8,60615,No, , ,Black/African American, , , , ,No, ,No,High school graduate (including GED),1,Always,Always,Always,Always,Occasionally,Never,Never,Frequently,Never,Occasionally,Never,Never,Always,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never, , , , , , , , , , , , , , , , , , , ,60615,midwest,10/4/2018,12/6/2004,13.8261464750171,12.00 to 13.99,1,Black,1
Web Link 1,5557007143,95276301,10/05/2018 07:13:33,10/05/2018 07:29:20,73.50.71.126, , , , ,294045,10,05,2018,12,06,2004,13,Female,9,60644,No, , ,Black/African American, , , , ,No, ,No,High school graduate (including GED),2,Frequently,Frequently,Always,Always,Always,Never,Never,Frequently,Occasionally,Never,Occasionally,Occasionally,Frequently,Frequently,Never,Occasionally,Never,Never,Occasionally,Occasionally,Never,Never,Occasionally,Never,Occasionally,Never,Occasionally,Occasionally,Occasionally,Never,Never,Never,Never,Occasionally,Never,Occasionally,Occasionally,Never,Frequently,Never,Occasionally,Never,Never,Frequently,Never,Never,Never,Frequently,Never,Occasionally,Never,Occasionally,Occasionally,Frequently,Occasionally,Never,Occasionally,Never,Occasionally,Never,Never,Never,Never,Occasionally,Never,Never,Never,Occasionally,Never,Never,Occasionally,Occasionally,Never,Never,Never,Frequently,Occasionally,Occasionally,Never,Never,Never,Never,Occasionally,Never,Occasionally,Occasionally,Occasionally,Never,Never,Never,Never,Never,Occasionally,Occasionally,Never,Occasionally,Occasionally,Never,Occasionally,Never,Occasionally,Occasionally,Never,Occasionally,Never, , , , , , , , , , , , , , , , , , , ,60644,midwest,10/5/2018,12/6/2004,13.8288843258042,12.00 to 13.99,1,Black,1
Web Link 1,5558507937,95276301,10/12/2018 06:04:38,10/12/2018 06:19:04,209.175.44.62, , , , ,294026,10,12,2018,09,23,2003,15,Male,10,60643,No, , ,Black/African American, , , , ,No, ,No,High school graduate (including GED),3,Always,Always,Always,Always,Occasionally,Never,Never,Always,Never,Never,Never,Never,Always,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never, , , , , , , , , , , , , , , , , , , ,60643,midwest,10/12/2018,9/23/2003,15.0527036276523,14.00 to 15.99 years,1,Black,1
Web Link 1,5558511769,95276301,10/12/2018 06:20:51,10/12/2018 06:39:23,209.175.44.62, , , , ,294027,10,12,2018,04,17,2004,14,Male,9,60643,No, , ,Black/African American, , , , ,No, ,No,High school graduate (including GED),1,Always,Always,Always,Always,Never,Never,Never,Never,Never,Occasionally,Never,Never,Frequently,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Occasionally,Never,Never,Never,Never,Never,Never,Never,Occasionally,Occasionally,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Frequently,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally, , , , , , , , , , , , , , , , , , , ,60643,midwest,10/12/2018,4/17/2004,14.4859685147159,14.00 to 15.99 years,1,Black,1
Web Link 1,5559556165,95276301,10/16/2018 11:30:54,10/16/2018 11:35:32,73.122.201.29, , , , ,298011,10,16,2018,12,25,2001,17,Male,11,30043,No,American Indian/Alaska Native, , , , , , ,Yes,Speech language,No,High school graduate (including GED),0,Occasionally,Occasionally,Occasionally,Frequently,Always,Never,Occasionally,Always,Never,Occasionally,Never,Frequently,Frequently,Frequently,Occasionally,Occasionally,Frequently,Frequently,Occasionally,Frequently,Occasionally,Frequently,Frequently,Frequently,Frequently,Frequently,Frequently,Frequently,Frequently,Occasionally,Frequently,Always,Always,Occasionally,Frequently,Frequently,Occasionally,Occasionally,Frequently,Always,Occasionally,Frequently,Occasionally,Frequently,Occasionally,Frequently,Never,Always,Frequently,Always,Occasionally,Frequently,Frequently,Occasionally,Occasionally,Frequently,Frequently,Occasionally,Occasionally,Frequently,Frequently,Frequently,Frequently,Frequently,Never,Frequently,Frequently,Frequently,Occasionally,Occasionally,Occasionally,Frequently,Frequently,Occasionally,Frequently,Always,Always,Always,Occasionally,Occasionally,Always,Always,Occasionally,Always,Frequently,Occasionally,Never,Frequently,Never,Always,Occasionally,Occasionally,Frequently,Occasionally,Occasionally,Frequently,Occasionally,Always,Always,Occasionally,Frequently,Never,Frequently,Frequently,Frequently, , , , , , , , , , , , , , , , , , , ,30043,south,10/16/2018,12/25/2001,16.807665982204,16.00 to 17.99 years,1,AmericanIndAlaskanNat,1
Web Link 1,5559942387,95276301,10/18/2018 08:19:57,10/30/2018 12:28:39,205.129.164.35, , , , ,298005,10,18,2018,08,31,2001,19,Female,College,30314,No, , ,Black/African American, , , , ,No, ,No,High school graduate (including GED),0,Always,Frequently,Frequently,Frequently,Occasionally,Occasionally,Never,Frequently,Never,Occasionally,Never,Occasionally,Always,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Never,Occasionally,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally, , , , , , , , , , , , , , , , , , , ,30314,south,10/18/2018,8/31/2001,17.1307323750856,16.00 to 17.99 years,1,Black,1
Web Link 1,5560168123,95276301,10/19/2018 06:02:09,10/19/2018 06:21:06,209.175.44.63, , , , ,294048,10,19,2018,09,01,2004,14,Female,9,60624,No, , ,Black/African American, , , , ,No, ,No,High school graduate (including GED),1,Always,Always,Always,Always,Occasionally,Never,Never,Always,Always,Occasionally,Occasionally,Occasionally,Always,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Occasionally,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Occasionally,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Occasionally,Never,Never,Never,Occasionally,Never,Occasionally, , , , , , , , , , , , , , , , , , , ,60624,midwest,10/19/2018,9/1/2004,14.1300479123888,14.00 to 15.99 years,1,Black,1
Web Link 1,5560172768,95276301,10/19/2018 06:21:26,10/19/2018 06:39:39,209.175.44.62, , , , ,294049,10,19,2018,06,19,2004,14,Female,9,60624,No, , ,Black/African American, , , , ,No, ,No,High school graduate (including GED),2,Always,Always,Always,Always,Never,Never,Never,Always,Never,Never,Never,Never,Always,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,Occasionally,Occasionally,Never,Frequently,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Occasionally,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never, , , , , , , , , , , , , , , , , , , ,60624,midwest,10/19/2018,6/19/2004,14.3326488706366,14.00 to 15.99 years,1,Black,1
Web Link 1,5560351046,95276301,10/20/2018 12:42:30,10/20/2018 12:57:10,172.58.7.62, , , , ,298016,10,20,2018,08,07,1997,21,Male,College,30043,Yes, , ,Black/African American, , , , ,No, ,Yes,High school graduate (including GED),4 or more,Frequently,Frequently,Always,Occasionally,Frequently,Occasionally,Never,Frequently,Never,Never,Never,Frequently,Always,Occasionally,Frequently,Never,Occasionally,Occasionally,Occasionally,Never,Never,Occasionally,Never,Occasionally,Occasionally,Never,Never,Occasionally,Occasionally,Never,Never,Never,Never,Frequently,Never,Never,Never,Never,Always,Occasionally,Never,Occasionally,Never,Always,Occasionally,Never,Never,Occasionally,Never,Never,Never,Never,Occasionally,Occasionally,Never,Frequently,Never,Never,Occasionally,Occasionally,Never,Never,Frequently,Never,Occasionally,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Occasionally,Occasionally,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Occasionally,Never,Never,Never,Occasionally,Occasionally,Occasionally,Occasionally,Never,Never,Occasionally,Occasionally,Never,Never,Never,Occasionally,Occasionally,Occasionally,Full License,Never,Never,Never,Occasionally,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Occasionally,30043,south,10/20/2018,8/7/1997,21.201916495551,18.00 to 21.99 years,1,Hispanic,1
Web Link 1,5560597281,95276301,10/21/2018 04:44:11,10/21/2018 04:56:50,172.58.140.58, , , , ,294050,10,21,2018,07,15,2003,15,Female,9,60636,No, , ,Black/African American, , , , ,No, ,No,High school graduate (including GED),1,Frequently,Frequently,Frequently,Always,Occasionally,Occasionally,Never,Occasionally,Never,Occasionally,Never,Frequently,Frequently,Never,Occasionally,Never,Never,Never,Occasionally,Occasionally,Never,Frequently,Never,Never,Frequently,Never,Occasionally,Frequently,Never,Occasionally,Never,Occasionally,Never,Frequently,Never,Never,Never,Never,Occasionally,Occasionally,Never,Never,Never,Never,Never,Never,Occasionally,Occasionally,Never,Never,Never,Never,Frequently,Occasionally,Never,Never,Occasionally,Never,Occasionally,Never,Never,Occasionally,Frequently,Frequently,Never,Occasionally,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Occasionally,Never,Occasionally,Never,Occasionally,Never,Occasionally,Occasionally,Occasionally,Never,Never,Never,Frequently,Never,Never,Never,Never,Frequently,Never,Occasionally,Occasionally,Frequently,Never,Never,Never,Occasionally,Never,Frequently,Frequently,Occasionally, , , , , , , , , , , , , , , , , , , ,60636,midwest,10/21/2018,7/15/2003,15.2689938398357,14.00 to 15.99 years,1,Black,1
Web Link 1,5560698289,95276301,10/22/2018 06:02:32,10/22/2018 06:16:37,45.37.151.130, , , , ,315003,10,22,2018,12,21,2004,13,Male,8,27863,No, , , , ,White, , ,No, ,No,Did not complete high school (no diploma),2,Always,Always,Always,Always,Occasionally,Occasionally,Never,Always,Frequently,Never,Never,Frequently,Frequently,Never,Occasionally,Never,Never,Occasionally,Occasionally,Never,Never,Occasionally,Occasionally,Never,Occasionally,Occasionally,Never,Frequently,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Occasionally,Occasionally,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Occasionally,Never,Never,Occasionally,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Occasionally, , , , , , , , , , , , , , , , , , , ,27863,south,10/22/2018,12/21/2004,13.8343600273785,12.00 to 13.99,1,White,1
Web Link 1,5560855708,95276301,10/22/2018 03:34:02,10/22/2018 03:49:29,69.47.211.195, , , , ,294051,10,22,2018,03,02,2003,15,Male,6,60620,No, , ,Black/African American, , , , ,No, ,No,High school graduate (including GED),2,Always,Always,Always,Always,Never,Never,Never,Always,Never,Never,Never,Never,Always,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Occasionally,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally, , , , , , , , , , , , , , , , , , , ,60620,midwest,10/22/2018,3/2/2003,15.6413415468857,14.00 to 15.99 years,1,Black,1
Web Link 1,5561166569,95276301,10/23/2018 06:46:57,10/23/2018 06:57:24,66.87.129.189, , , , ,298033,10,23,2018,01,01,2002,16,Female,10,30043,Yes, , , , , ,Other (please specify), Hispanic,No, ,No,Did not complete high school (no diploma),2,Always,Always,Always,Always,Occasionally,Never,Never,Always,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Frequently,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Frequently,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never, , , , , , , , , , , , , , , , , , , ,30043,south,10/23/2018,1/1/2002,16.807665982204,16.00 to 17.99 years,1,Hispanic,1
Web Link 1,5561168304,95276301,10/23/2018 07:01:57,10/23/2018 07:08:34,172.58.3.132, , , , ,298039,10,23,2018,05,05,1999,19,Male,12,30011,No, , ,Black/African American, , , , ,No, ,Yes,High school graduate (including GED),2,Always,Frequently,Occasionally,Frequently,Occasionally,Frequently,Frequently,Occasionally,Occasionally,Occasionally,Occasionally,Frequently,Never,Frequently,Occasionally,Never,Frequently,Occasionally,Frequently,Never,Occasionally,Frequently,Frequently,Occasionally,Never,Never,Frequently,Occasionally,Occasionally,Occasionally,Frequently,Never,Occasionally,Frequently,Always,Occasionally,Occasionally,Frequently,Frequently,Frequently,Never,Frequently,Occasionally,Occasionally,Always,Occasionally,Always,Frequently,Frequently,Occasionally,Never,Never,Occasionally,Always,Occasionally,Occasionally,Frequently,Frequently,Frequently,Occasionally,Frequently,Occasionally,Occasionally,Occasionally,Always,Occasionally,Frequently,Frequently,Always,Frequently,Always,Never,Never,Always,Frequently,Frequently,Occasionally,Occasionally,Always,Never,Always,Occasionally,Occasionally,Occasionally,Occasionally,Frequently,Frequently,Always,Frequently,Occasionally,Occasionally,Frequently,Never,Occasionally,Occasionally,Never,Frequently,Occasionally,Frequently,Occasionally,Occasionally,Frequently,Always,Frequently,Occasionally,Full License,Occasionally,Occasionally,Never,Occasionally,Occasionally,Frequently,Occasionally,Occasionally,Occasionally,Never,Occasionally,Occasionally,Occasionally,Always,Frequently,Occasionally,Never,Occasionally,30011,south,10/23/2018,5/5/1999,19.4688569472964,18.00 to 21.99 years,1,Black,1
Web Link 1,5561169084,95276301,10/23/2018 07:08:55,10/23/2018 07:13:04,172.58.3.132, , , , ,298041,10,23,2018,09,04,2002,16,Male,10,30011,No, , ,Black/African American, , , , ,No, ,Yes,High school graduate (including GED),1,Frequently,Occasionally,Frequently,Frequently,Frequently,Frequently,Always,Never,Never,Occasionally,Frequently,Occasionally,Occasionally,Frequently,Frequently,Occasionally,Frequently,Occasionally,Frequently,Always,Occasionally,Never,Frequently,Frequently,Frequently,Frequently,Always,Frequently,Never,Frequently,Frequently,Occasionally,Never,Occasionally,Frequently,Occasionally,Never,Occasionally,Frequently,Occasionally,Frequently,Occasionally,Always,Occasionally,Frequently,Always,Frequently,Never,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Never,Occasionally,Occasionally,Never,Occasionally,Frequently,Frequently,Occasionally,Never,Frequently,Frequently,Occasionally,Occasionally,Always,Occasionally,Frequently,Always,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Frequently,Frequently,Occasionally,Frequently,Never,Occasionally,Never,Always,Occasionally,Never,Occasionally,Frequently,Frequently,Occasionally,Frequently,Occasionally,Frequently,Occasionally,Always,Always,Occasionally,Frequently,Frequently,Never,Never,Frequently,Frequently,Always,Occasionally,Full License,Occasionally,Occasionally,Never,Frequently,Never,Occasionally,Never,Occasionally,Occasionally,Occasionally,Never,Occasionally,Frequently,Frequently,Frequently,Occasionally,Occasionally,Occasionally,30011,south,10/23/2018,9/4/2002,16.1341546885695,16.00 to 17.99 years,1,Black,1
