RespondentID,StartDate,EndDate,IPAddress,IDNumber,Month,Day,Year,DOBMonth,DOBDay,DOBYear,Age,Gender,Grade,Hispanic,AmericanIndAlaskanNat,Asian,Black,NativeHawPacIsl,White,Other,OtherSpecified,disability,q0010_other,driving,ParentHighestEducation,q0013,q0119,q0120,q0121,q0122,q0123,q0124,q0125,q0126,q0127,q0128,q0129,q0130,q0131,q0132,q0133,q0134,q0135,q0136,q0137,Zip,Region,P_RateDt,P_DOB,P_Age,AgeGroup,Count,Ethnicity,count_total,ResponseId,HighestEducation,DriveForm,q0012,q0012_other
5335445795,04/21/2017 11:38:11 AM,04/21/2017 11:48:59 AM,67.242.5.120,158035,04,21,2017,06,23,1995,21,Female,College,No, , , , ,White, , ,No, ,yes,Some college or associate degree,2,Full License,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,14522,northeast,4/21/2017,6/23/1995,21.8288843258042,18.00 to 22.25 years,1,White,1, , ,TeenSR, , 
 , , , ,158035,04,21,2017,06,23,1995,21,Female,College,No, , , , ,White, , ,No, ,yes,Bachelor's degree or higher,0,Full License,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,14522,northeast,4/21/2017,6/23/1995,21.8288843258042,18.00 to 22.25 years,1,White,1, , ,TeenHome,Mother, 
5340403743,04/26/2017 01:41:45 PM,04/24/2019 10:32:59 AM,67.242.172.34,158036,04,26,2017,05,18,2001,15,Male,10,No, , , , ,White, , ,No, ,no,Bachelor's degree or higher,1, , , , , , , , , , , , , , , , , , , ,14522,northeast,4/26/2017,5/18/2001,15.9397672826831,14.00 to 15.99 years,1,White,1, , ,TeenSR, , 
 , , , ,158036,04,26,2017,05,18,2001,15,Male,10,No, , , , ,White, , ,No, ,no,Bachelor's degree or higher,1, , , , , , , , , , , , , , , , , , , ,14522,northeast,4/26/2017,5/18/2001,15.9397672826831,14.00 to 15.99 years,1,White,1, , ,TeenHome,Mother, 
5335692967,04/21/2017 04:30:49 PM,04/24/2019 10:33:31 AM,66.66.136.19,158037,04,21,2017,07,13,1999,17,Female,12,No, , , , ,White, , ,No, ,yes,Bachelor's degree or higher,1,Learner's Permit,Occasionally,Occasionally,Never,Never,Never,Occasionally,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Occasionally,Never,Never,14522,northeast,4/21/2017,7/13/1999,17.7741273100616,16.00 to 17.99 years,1,White,1, , ,TeenSR, , 
 , , , ,158037,04,21,2017,07,13,1999,17,Female,12,No, , , , ,White, , ,No, ,yes,Bachelor's degree or higher,1,Learner's Permit,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Never,Never,Never,Never,Never,Occasionally,Never,Never,Occasionally,Never,Never,Occasionally,Occasionally,14522,northeast,4/21/2017,7/13/1999,17.7741273100616,16.00 to 17.99 years,1,White,1, , ,TeenHome,Mother, 
5347466377,05/02/2017 07:23:52 PM,05/02/2017 07:34:06 PM,66.66.75.219,158038,05,02,2017,08,08,2000,16,Female,11,No, , , , ,White, , ,No, ,yes,Bachelor's degree or higher,3,Restricted License,Occasionally,Occasionally,Occasionally,Never,Occasionally,Never,Never,Never,Never,Never,Occasionally,Occasionally,Never,Never,Never,Never,Occasionally,Frequently,14522,northeast,5/2/2017,8/8/2000,16.7310061601643,16.00 to 17.99 years,1,White,1, , ,TeenSR, , 
 , , , ,158038,04,24,2017,08,08,2000,16,Female,11,No, , , , ,White, , ,No, ,yes,Bachelor's degree or higher,1,Restricted License,Occasionally,Occasionally,Never,Occasionally,Never,Never,Never,Occasionally,Never,Never,Occasionally,Occasionally,Never,Never,Never,Occasionally,Occasionally,Occasionally,14522,northeast,4/24/2017,8/8/2000,16.7091033538672,16.00 to 17.99 years,1,White,1, , ,TeenHome,Mother, 
5347460605,05/02/2017 07:14:26 PM,05/02/2017 07:23:36 PM,66.66.75.219,158039,05,02,2017,10,12,2002,14,Female,9,No, , , , ,White, , ,No, ,no,Bachelor's degree or higher,3, , , , , , , , , , , , , , , , , , , ,14522,northeast,5/2/2017,10/12/2002,14.5544147843943,14.00 to 15.99 years,1,White,1, , ,TeenSR, , 
 , , , ,158039,04,24,2017,10,12,2002,14,Female,9,No, , , , ,White, , ,No, ,no,Bachelor's degree or higher,1, , , , , , , , , , , , , , , , , , , ,14522,northeast,4/24/2017,10/12/2002,14.5325119780972,14.00 to 15.99 years,1,White,1, , ,TeenHome,Mother, 
5344779847,04/30/2017 10:01:36 AM,04/30/2017 11:06:09 AM,66.66.137.220,158041,04,30,2017,02,10,2005,12,Male,6,No,American Indian/Alaska Native, ,Black/African American, ,White, , ,No, ,no,Bachelor's degree or higher,1, , , , , , , , , , , , , , , , , , , ,14522,northeast,4/30/2017,2/10/2005,12.2162902121834,11.75 to 13.99,3,MultiRacial,1, , ,TeenSR, , 
 , , , ,158041,04,30,2017,02,10,2005,12,Male,6,No,American Indian/Alaska Native, ,Black/African American, ,White, , ,No, ,no,Bachelor's degree or higher,1, , , , , , , , , , , , , , , , , , , ,14522,northeast,4/30/2017,2/10/2005,12.2162902121834,11.75 to 13.99,3,MultiRacial,1, , ,TeenHome,Mother, 
5352739657,05/08/2017 03:00:17 PM,05/08/2017 03:18:51 PM,74.67.135.237,158042,05,07,2017,01,13,2000,17,Female,11,No, , , , ,White, , ,No, ,yes,Bachelor's degree or higher,2,Full License,Occasionally,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,14502,northeast,5/7/2017,1/13/2000,17.3141683778234,16.00 to 17.99 years,1,White,1, , ,TeenSR, , 
 , , , ,158042,04,20,2017,01,13,2000,17,Female,11,No, , , , ,White, , ,No, ,yes,Bachelor's degree or higher,2,Full License,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,14502,northeast,4/20/2017,1/13/2000,17.2676249144422,16.00 to 17.99 years,1,White,1, , ,TeenHome,Mother, 
5352711016,05/08/2017 02:23:16 PM,05/08/2017 02:39:24 PM,74.67.135.237,158043,05,08,2017,01,13,2000,17,Female,11,No, , , , ,White, , ,No, ,yes,Bachelor's degree or higher,2,Full License,Never,Never,Occasionally,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Occasionally,14502,northeast,5/8/2017,1/13/2000,17.3169062286105,16.00 to 17.99 years,1,White,1, , ,TeenSR, , 
 , , , ,158043,04,22,2017,01,13,2000,17,Female,11,No, , , , ,White, , ,No, ,yes,Bachelor's degree or higher,1,Full License,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,14502,northeast,4/22/2017,1/13/2000,17.2731006160164,16.00 to 17.99 years,1,White,1, , ,TeenHome,Mother, 
5335432952,04/21/2017 11:26:58 AM,04/21/2017 11:31:42 AM,66.66.138.73,158044,04,21,2017,02,26,2005,12,Male,6,No, , , , ,White, , ,No, ,no,Bachelor's degree or higher,1, , , , , , , , , , , , , , , , , , , ,14522,northeast,4/21/2017,2/26/2005,12.1478439425051,11.75 to 13.99,1,White,1, , ,TeenSR, , 
 , , , ,158044,04,21,2017,02,26,2005,12,Male,6,No, , , , ,White, , ,No, ,no,Bachelor's degree or higher,1, , , , , , , , , , , , , , , , , , , ,14522,northeast,4/21/2017,2/26/2005,12.1478439425051,11.75 to 13.99,1,White,1, , ,TeenHome,Father, 
5335476800,04/21/2017 11:59:51 AM,04/21/2017 12:12:17 PM,67.242.5.120,158045,04,21,2017,06,05,2002,14,Male,9,No,American Indian/Alaska Native, , , ,White, , ,No, ,no,Some college or associate degree,4 or more, , , , , , , , , , , , , , , , , , , ,13032,northeast,4/21/2017,6/5/2002,14.8774811772758,14.00 to 15.99 years,2,MultiRacial,1, , ,TeenSR, , 
 , , , ,158045,04,21,2017,06,05,2002,14,Male,9,No,American Indian/Alaska Native, , , ,White, , ,No, ,no,Some college or associate degree,0, , , , , , , , , , , , , , , , , , , ,13032,northeast,4/21/2017,6/5/2002,14.8774811772758,14.00 to 15.99 years,2,MultiRacial,1, , ,TeenHome,Mother, 
5335700219,04/21/2017 04:45:50 PM,04/24/2019 10:36:30 AM,66.66.136.19,158046,04,21,2017,09,11,2002,14,Female,9,No, , , , ,White, , ,No, ,no,Bachelor's degree or higher,1, , , , , , , , , , , , , , , , , , , ,14522,northeast,4/21/2017,9/11/2002,14.6091718001369,14.00 to 15.99 years,1,White,1, , ,TeenSR, , 
 , , , ,158046,04,21,2017,09,11,2002,14,Female,9,No, , , , ,White, , ,No, ,no,Bachelor's degree or higher,1, , , , , , , , , , , , , , , , , , , ,14522,northeast,4/21/2017,9/11/2002,14.6091718001369,14.00 to 15.99 years,1,White,1, , ,TeenHome,Mother, 
5344839985,04/30/2017 11:29:30 AM,04/30/2017 12:22:03 PM,66.66.138.73,158047,04,30,2017,12,29,1998,18,Male,12,No, , , , ,White, , ,No, ,yes,Bachelor's degree or higher,3,Full License,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,14522,northeast,4/30/2017,12/29/1998,18.3353867214237,18.00 to 22.25 years,1,White,1, , ,TeenSR, , 
 , , , ,158047,04,30,2017,12,29,1998,18,Male,12,No, , , , ,White, , ,No, ,yes,Bachelor's degree or higher,1,Full License,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,14522,northeast,4/30/2017,12/29/1998,18.3353867214237,18.00 to 22.25 years,1,White,1, , ,TeenHome,Father, 
5344865415,04/30/2017 01:15:16 PM,04/30/2017 01:46:10 PM,67.242.175.34,158048,04,30,2017,03,09,2000,17,Female,11,No, , , , ,White, , ,No, ,yes,Bachelor's degree or higher,2,Full License,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,14522,northeast,4/30/2017,3/9/2000,17.1416837782341,16.00 to 17.99 years,1,White,1, , ,TeenSR, , 
 , , , ,158048,04,26,2017,03,09,2000,17,Female,11,No, , , , ,White, , ,No, ,yes,Bachelor's degree or higher,2,Full License,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,14522,northeast,4/26/2017,3/9/2000,17.1307323750856,16.00 to 17.99 years,1,White,1, , ,TeenHome,Mother, 
5345045757,04/30/2017 07:31:29 PM,04/24/2019 10:41:59 AM,67.242.175.34,158049,04,30,2017,03,07,2002,15,Male,9,No, , , , ,White, , ,No, ,no,Bachelor's degree or higher,2, , , , , , , , , , , , , , , , , , , ,14522,northeast,4/30/2017,3/7/2002,15.1485284052019,14.00 to 15.99 years,1,White,1, , ,TeenSR, , 
 , , , ,158049,04,26,2017,03,07,2002,15,Male,9,No, , , , ,White, , ,No, ,no,Bachelor's degree or higher,2, , , , , , , , , , , , , , , , , , , ,14522,northeast,4/26/2017,3/7/2002,15.1375770020534,14.00 to 15.99 years,1,White,1, , ,TeenHome,Mother, 
5345429223,05/01/2017 07:05:53 AM,04/24/2019 10:44:06 AM,209.68.90.12,158050,05,01,2017,01,18,2001,16,Female,10,No, , , , ,White, , ,No, ,yes,High school graduate (including GED),3,Learner's Permit,Occasionally,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Occasionally,Never,Never,14522,northeast,5/1/2017,1/18/2001,16.2819986310746,16.00 to 17.99 years,1,White,1, , ,TeenSR, , 
 , , , ,158050,05,01,2017,01,18,2001,16,Female,10,No, , , , ,White, , ,No, ,yes,High school graduate (including GED),4 or more,Learner's Permit,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,14522,northeast,5/1/2017,1/18/2001,16.2819986310746,16.00 to 17.99 years,1,White,1, , ,TeenHome,Mother, 
5344875421,04/30/2017 01:39:22 PM,04/30/2017 01:42:35 PM,66.66.138.73,158053,04,30,2017,09,12,2002,14,Male,9,Yes, , , , ,White, , ,No, ,no,Bachelor's degree or higher,2, , , , , , , , , , , , , , , , , , , ,14522,northeast,4/30/2017,9/12/2002,14.631074606434,14.00 to 15.99 years,1,Hispanic,1, , ,TeenSR, , 
 , , , ,158053,04,30,2017,09,12,2002,14,Male,9,Yes, , , , ,White, , ,No, ,no,Bachelor's degree or higher,2, , , , , , , , , , , , , , , , , , , ,14522,northeast,4/30/2017,9/12/2002,14.631074606434,14.00 to 15.99 years,1,Hispanic,1, , ,TeenHome,Mother, 
5261929221,02/24/2017 10:43:01 AM,02/24/2017 10:58:12 AM,173.8.199.33,160011,02,24,2017,08,26,1996,20,Female,College,No, ,Asian, , , , , ,No, ,yes,Some college or associate degree,1,Full License,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,97333,west,2/24/2017,8/26/1996,20.498288843258,18.00 to 22.25 years,1,Asian,1, , ,TeenSR, , 
 , , , ,160011,02,22,2017,08,26,1996,20,Female,College,No, ,Asian, , , , , ,Yes,ADD,yes,Some college or associate degree,0,Full License,Never,Never,Never,Never,Never,Occasionally,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,97333,west,2/22/2017,8/26/1996,20.4928131416838,18.00 to 22.25 years,1,Asian,1, , ,TeenHome,Father, 
5261954443,02/24/2017 10:58:38 AM,02/24/2017 11:15:02 AM,173.8.199.33,160012,02,23,2017,04,27,2004,12,Female,8,No, ,Asian, , , , , ,Yes,Aspergers,no,Bachelor's degree or higher,1, , , , , , , , , , , , , , , , , , , ,97330,west,2/23/2017,4/27/2004,12.8268309377139,11.75 to 13.99,1,Asian,1, , ,TeenSR, , 
 , , , ,160012,02,23,2017,04,27,2004,12,Female,8,No, ,Asian, , , , , ,Yes,Aspergers,no,Bachelor's degree or higher,1, , , , , , , , , , , , , , , , , , , ,97330,west,2/23/2017,4/27/2004,12.8268309377139,11.75 to 13.99,1,Asian,1, , ,TeenHome,Aunt/Uncle, 
5262055113,02/24/2017 12:13:41 PM,02/24/2017 12:24:02 PM,173.8.199.33,160013,02,23,2017,08,09,1996,20,Female,College,Yes, , ,Black/African American, , ,Other (please specify),Hispanic,No, ,yes,High school graduate (including GED),3,Full License,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,97333,west,2/23/2017,8/9/1996,20.5420944558522,18.00 to 22.25 years,2,Hispanic,1, , ,TeenSR, , 
 , , , ,160013,02,23,2017,08,09,1996,20,Female,College,Yes, , ,Black/African American, , ,Other (please specify),Hispanic,No, ,yes,High school graduate (including GED),3,Full License,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,97333,west,2/23/2017,8/9/1996,20.5420944558522,18.00 to 22.25 years,2,Hispanic,1, , ,TeenHome,Mother, 
5262168575,02/24/2017 01:41:59 PM,02/24/2017 01:56:22 PM,173.8.199.33,160014,02,24,2017,09,04,1996,20,Female,College,No, ,Asian, , , , , ,No, ,yes,Bachelor's degree or higher,1,Full License,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,97330,west,2/24/2017,9/4/1996,20.4736481861739,18.00 to 22.25 years,1,Asian,1, , ,TeenSR, , 
 , , , ,160014,02,24,2017,09,04,1996,20,Female,College,No, ,Asian, , , , , ,No, ,yes,Bachelor's degree or higher,1,Full License,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,97330,west,2/24/2017,9/4/1996,20.4736481861739,18.00 to 22.25 years,1,Asian,1, , ,TeenHome,Aunt/Uncle, 
5262958494,02/25/2017 11:41:30 AM,02/25/2017 11:48:55 AM,75.170.74.107,160015,02,24,2017,03,13,1996,20,Female,College,No, , ,Black/African American, , , , ,No, ,yes,Bachelor's degree or higher,3,Full License,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,97333,west,2/24/2017,3/13/1996,20.952772073922,18.00 to 22.25 years,1,Black,1, , ,TeenSR, , 
 , , , ,160015,02,25,2017,03,13,1996,20,Female,College,No, , ,Black/African American, , , , ,No, ,yes,Bachelor's degree or higher,2,Full License,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,97333,west,2/25/2017,3/13/1996,20.9555099247091,18.00 to 22.25 years,1,Black,1, , ,TeenHome,Stepmother, 
5262965524,02/25/2017 11:50:58 AM,02/25/2017 11:59:52 AM,75.170.74.107,160016,02,24,2017,02,11,2005,15,Male,9,No, , , , ,White, , ,Yes,Aspergers,no,Bachelor's degree or higher,0, , , , , , , , , , , , , , , , , , , ,97330,west,2/24/2017,2/11/2005,12.0355920602327,11.75 to 13.99,1,White,1, , ,TeenSR, , 
 , , , ,160016,02,24,2017,02,11,2005,15,Male,9,No, , , , ,White, , ,Yes,Aspergers,no,Bachelor's degree or higher,0, , , , , , , , , , , , , , , , , , , ,97330,west,2/24/2017,2/11/2005,12.0355920602327,11.75 to 13.99,1,White,1, , ,TeenHome,Aunt/Uncle, 
5262990189,02/25/2017 12:30:58 PM,02/25/2017 12:38:45 PM,75.170.74.107,160017,02,24,2017,08,30,1999,17,Male,11,Yes,American Indian/Alaska Native, , , , ,Other (please specify),Hispanic,Yes,Aspergers,no,High school graduate (including GED),1, , , , , , , , , , , , , , , , , , , ,97321,west,2/24/2017,8/30/1999,17.4893908281999,16.00 to 17.99 years,2,Hispanic,1, , ,TeenSR, , 
 , , , ,160017,02,24,2017,08,30,1999,17,Male,11,Yes,American Indian/Alaska Native, , , , ,Other (please specify),Hispanic,Yes,Aspergers,no,High school graduate (including GED),0, , , , , , , , , , , , , , , , , , , ,97321,west,2/24/2017,8/30/1999,17.4893908281999,16.00 to 17.99 years,2,Hispanic,1, , ,TeenHome,Mother, 
5263076799,02/25/2017 03:01:57 PM,04/24/2019 10:50:48 AM,75.170.74.107,160018,02,24,2017,07,15,1998,18,Male,12,Yes, , , , , ,Other (please specify),Hispanic,No, ,no,High school graduate (including GED),0, , , , , , , , , , , , , , , , , , , ,97333,west,2/24/2017,7/15/1998,18.6146475017112,18.00 to 22.25 years,1,Hispanic,1, , ,TeenSR, , 
 , , , ,160018,02,24,2017,07,15,1998,18,Male,12,Yes, , , , , ,Other (please specify),Hispanic,No, ,no,High school graduate (including GED),0, , , , , , , , , , , , , , , , , , , ,97333,west,2/24/2017,7/15/1998,18.6146475017112,18.00 to 22.25 years,1,Hispanic,1, , ,TeenHome,Legal guardian, 
5263097123,02/25/2017 03:43:13 PM,02/25/2017 03:52:06 PM,75.170.74.107,160019,02,24,2017,06,18,1998,18,Male,12,Yes, , , , , ,Other (please specify),Hispanic,No, ,yes,High school graduate (including GED),0,Full License,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Occasionally,97333,west,2/24/2017,6/18/1998,18.6885694729637,18.00 to 22.25 years,1,Hispanic,1, , ,TeenSR, , 
 , , , ,160019,02,24,2017,06,18,1999,18,Male,12,Yes, , , , ,White,Other (please specify),Hispanic,No, ,yes,High school graduate (including GED),0,Full License,Occasionally,Never,Occasionally,Occasionally,Occasionally,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Occasionally,Occasionally,97333,west,2/24/2017,6/18/1999,17.6892539356605,16.00 to 17.99 years,2,Hispanic,1, , ,TeenHome,Aunt/Uncle, 
5263536875,02/26/2017 08:57:31 AM,02/26/2017 09:06:25 AM,75.170.74.107,160020,02,25,2017,02,14,2000,17,Male,10,No,American Indian/Alaska Native, , , ,White, , ,Yes,Marfans Syndrome,yes,Bachelor's degree or higher,0,Full License,Occasionally,Never,Never,Never,Occasionally,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,97321,west,2/25/2017,2/14/2000,17.0321697467488,16.00 to 17.99 years,2,MultiRacial,1, , ,TeenSR, , 
 , , , ,160020,02,25,2017,02,14,2000,17,Male,10,No,American Indian/Alaska Native, , , ,White, , ,Yes,Marfans Syndrome,yes,Bachelor's degree or higher,0,Full License,Occasionally,Never,Never,Occasionally,Occasionally,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,97321,west,2/25/2017,2/14/2000,17.0321697467488,16.00 to 17.99 years,2,MultiRacial,1, , ,TeenHome,Aunt/Uncle, 
5263606500,02/26/2017 10:58:17 AM,02/26/2017 11:04:40 AM,75.170.74.107,160021,02,25,2017,11,12,1997,20,Female,College,No, , , , ,White, , ,Yes,Anxiety,yes,High school graduate (including GED),1,Full License,Frequently,Frequently,Occasionally,Occasionally,Frequently,Never,Never,Never,Never,Occasionally,Occasionally,Occasionally,Never,Never,Never,Never,Occasionally,Occasionally,97333,west,2/25/2017,11/12/1997,19.2881587953457,18.00 to 22.25 years,1,White,1, , ,TeenSR, , 
 , , , ,160021,02,25,2017,11,12,1997,20,Female,College,No, , , , ,White, , ,Yes,Anxiety,yes,High school graduate (including GED),1,Full License,Frequently,Frequently,Occasionally,Occasionally,Occasionally,Never,Never,Never,Never,Occasionally,Occasionally,Never,Never,Never,Never,Never,Never,Occasionally,97333,west,2/25/2017,11/12/1997,19.2881587953457,18.00 to 22.25 years,1,White,1, , ,TeenHome,Aunt/Uncle, 
5269055276,03/01/2017 09:48:05 AM,03/01/2017 09:57:09 AM,75.170.88.1,160022,03,01,2017,01,16,1999,18,Female,12,No, , , , ,White, , ,Yes,Aspergers/Anxiety,yes,Bachelor's degree or higher,0,Full License,Occasionally,Never,Occasionally,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Occasionally,97321,west,3/1/2017,1/16/1999,18.1218343600274,18.00 to 22.25 years,1,White,1, , ,TeenSR, , 
 , , , ,160022,03,01,2017,01,16,1999,18,Female,12,No, , , , ,White, , ,Yes,Aspergers/Anxiety,yes,Bachelor's degree or higher,0,Full License,Occasionally,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,97321,west,3/1/2017,1/16/1999,18.1218343600274,18.00 to 22.25 years,1,White,1, , ,TeenHome,Mother, 
5269070702,03/01/2017 09:57:32 AM,03/01/2017 10:09:51 AM,75.170.88.1,160023,03,01,2017,08,09,1996,20,Male,College,No, , , ,Native Hawaiian/Pacific Islander, , , ,No, ,yes,High school graduate (including GED),3,Full License,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,97333,west,3/1/2017,8/9/1996,20.5585215605749,18.00 to 22.25 years,1,NativeHawPacIsl,1, , ,TeenSR, , 
 , , , ,160023,03,01,2017,08,28,1996,20,Male,College,No, , , ,Native Hawaiian/Pacific Islander, , , ,No, ,yes,High school graduate (including GED),3,Full License,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,97333,west,3/1/2017,8/28/1996,20.5065023956194,18.00 to 22.25 years,1,NativeHawPacIsl,1, , ,TeenHome,Aunt/Uncle, 
5269092359,03/01/2017 10:10:09 AM,03/01/2017 10:16:59 AM,75.170.88.1,160024,03,01,2017,08,28,1996,20,Male,College,No, , , , ,White, , ,Yes,Anxiety,yes,Bachelor's degree or higher,1,Full License,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,97333,west,3/1/2017,8/28/1996,20.5065023956194,18.00 to 22.25 years,1,White,1, , ,TeenSR, , 
